movie_title,voice-actor,character,release_date,genre,MPAA_rating,revenue,director
Song of the South,['Nick Stewart' 'James Baskett' 'Johnny Lee'],"[""Br'er Bear"" ""Br'er Fox"" ""Br'er Rabbit""]",1946,Adventure,G,1078510579,Wilfred Jackson
Fantasia,['Jim Cummings' 'Corey Burton' 'Tress MacNeille' 'Tress MacNeille' 'None' 'Corey Burton'],['Ben Ali Gator' 'Chernabog' 'Hyacinth Hippo' 'Madame Upanova' 'Melinda' 'Yen Sid'],1940,Musical,G,2187090808,full credits
Snow White and the Seven Dwarfs,['Scotty Mattraw' 'Roy Atwell' 'Eddie Collins' 'Pinto Colvig' 'Otis Harlan' 'Stuart Buchanan' 'Moroni Olsen' 'Harry Stockwell' 'Lucille La Verne' 'Pinto Colvig' 'Billy Gilbert' 'Adriana Caselotti'],['Bashful' 'Doc' 'Dopey' 'Grumpy' 'Happy' 'Humbert the Huntsman' 'The Magic Mirror' 'Prince' 'Queen Grimhilde' 'Sleepy' 'Sneezy' 'Snow White'],1937,Musical,G,5228953251,David Hand
Zootopia,"['Jenny Slate' 'Nate Torrence' 'Bonnie Hunt' 'Byron Howard' 'Idris Elba' 'Rich Moore' 'Alan Tudyk' 'None' 'Tommy ""Tiny"" Lister Jr.' 'Raymond S. Persi' 'Shakira' 'John DiMaggio' 'John DiMaggio' 'Ginnifer Goodwin' 'J.K. Simmons' 'Maurice LaMarche' 'Octavia Spencer' 'Jason Bateman' 'Jared Bush' 'Don Lake' 'John DiMaggio' 'Tommy Chong']","['Assistant Mayor Dawn Bellwether' 'Benjamin Clawhauser' 'Bonnie Hopps' 'Bucky Oryx-Antlerson' 'Chief Bogo' 'Doug Ramses' 'Duke Weaselton' 'Emmitt Otterton' 'Finnick' 'Flash Slothmore' 'Gazelle' 'Jerry Jumbeaux Jr.' 'Jesse the Ram' 'Judy Hopps' 'Mayor Lionheart' 'Mr. Big' 'Mrs. Otterton' 'Nicholas ""Nick"" P. Wilde' 'Pronk Oryx-Antlerson' 'Stu Hopps' 'Woolter the Ram' 'Yax']",2016,Adventure,PG,341268248,Byron Howard
Doctor Strange,"['Jenny Slate' 'Nate Torrence' 'Bonnie Hunt' 'Byron Howard' 'Idris Elba' 'Rich Moore' 'Alan Tudyk' 'None' 'Tommy ""Tiny"" Lister Jr.' 'Raymond S. Persi' 'Shakira' 'John DiMaggio' 'John DiMaggio' 'Ginnifer Goodwin' 'J.K. Simmons' 'Maurice LaMarche' 'Octavia Spencer' 'Jason Bateman' 'Jared Bush' 'Don Lake' 'John DiMaggio' 'Tommy Chong']","['Assistant Mayor Dawn Bellwether' 'Benjamin Clawhauser' 'Bonnie Hopps' 'Bucky Oryx-Antlerson' 'Chief Bogo' 'Doug Ramses' 'Duke Weaselton' 'Emmitt Otterton' 'Finnick' 'Flash Slothmore' 'Gazelle' 'Jerry Jumbeaux Jr.' 'Jesse the Ram' 'Judy Hopps' 'Mayor Lionheart' 'Mr. Big' 'Mrs. Otterton' 'Nicholas ""Nick"" P. Wilde' 'Pronk Oryx-Antlerson' 'Stu Hopps' 'Woolter the Ram' 'Yax']",2016,Adventure,PG-13,232532923,Byron Howard
Alice Through the Looking Glass,"['Jenny Slate' 'Nate Torrence' 'Bonnie Hunt' 'Byron Howard' 'Idris Elba' 'Rich Moore' 'Alan Tudyk' 'None' 'Tommy ""Tiny"" Lister Jr.' 'Raymond S. Persi' 'Shakira' 'John DiMaggio' 'John DiMaggio' 'Ginnifer Goodwin' 'J.K. Simmons' 'Maurice LaMarche' 'Octavia Spencer' 'Jason Bateman' 'Jared Bush' 'Don Lake' 'John DiMaggio' 'Tommy Chong']","['Assistant Mayor Dawn Bellwether' 'Benjamin Clawhauser' 'Bonnie Hopps' 'Bucky Oryx-Antlerson' 'Chief Bogo' 'Doug Ramses' 'Duke Weaselton' 'Emmitt Otterton' 'Finnick' 'Flash Slothmore' 'Gazelle' 'Jerry Jumbeaux Jr.' 'Jesse the Ram' 'Judy Hopps' 'Mayor Lionheart' 'Mr. Big' 'Mrs. Otterton' 'Nicholas ""Nick"" P. Wilde' 'Pronk Oryx-Antlerson' 'Stu Hopps' 'Woolter the Ram' 'Yax']",2016,Adventure,PG,77042381,Byron Howard
The Light Between Oceans,"['Jenny Slate' 'Nate Torrence' 'Bonnie Hunt' 'Byron Howard' 'Idris Elba' 'Rich Moore' 'Alan Tudyk' 'None' 'Tommy ""Tiny"" Lister Jr.' 'Raymond S. Persi' 'Shakira' 'John DiMaggio' 'John DiMaggio' 'Ginnifer Goodwin' 'J.K. Simmons' 'Maurice LaMarche' 'Octavia Spencer' 'Jason Bateman' 'Jared Bush' 'Don Lake' 'John DiMaggio' 'Tommy Chong']","['Assistant Mayor Dawn Bellwether' 'Benjamin Clawhauser' 'Bonnie Hopps' 'Bucky Oryx-Antlerson' 'Chief Bogo' 'Doug Ramses' 'Duke Weaselton' 'Emmitt Otterton' 'Finnick' 'Flash Slothmore' 'Gazelle' 'Jerry Jumbeaux Jr.' 'Jesse the Ram' 'Judy Hopps' 'Mayor Lionheart' 'Mr. Big' 'Mrs. Otterton' 'Nicholas ""Nick"" P. Wilde' 'Pronk Oryx-Antlerson' 'Stu Hopps' 'Woolter the Ram' 'Yax']",2016,Drama,PG-13,12545979,Byron Howard
The BFG,"['Jenny Slate' 'Nate Torrence' 'Bonnie Hunt' 'Byron Howard' 'Idris Elba' 'Rich Moore' 'Alan Tudyk' 'None' 'Tommy ""Tiny"" Lister Jr.' 'Raymond S. Persi' 'Shakira' 'John DiMaggio' 'John DiMaggio' 'Ginnifer Goodwin' 'J.K. Simmons' 'Maurice LaMarche' 'Octavia Spencer' 'Jason Bateman' 'Jared Bush' 'Don Lake' 'John DiMaggio' 'Tommy Chong']","['Assistant Mayor Dawn Bellwether' 'Benjamin Clawhauser' 'Bonnie Hopps' 'Bucky Oryx-Antlerson' 'Chief Bogo' 'Doug Ramses' 'Duke Weaselton' 'Emmitt Otterton' 'Finnick' 'Flash Slothmore' 'Gazelle' 'Jerry Jumbeaux Jr.' 'Jesse the Ram' 'Judy Hopps' 'Mayor Lionheart' 'Mr. Big' 'Mrs. Otterton' 'Nicholas ""Nick"" P. Wilde' 'Pronk Oryx-Antlerson' 'Stu Hopps' 'Woolter the Ram' 'Yax']",2016,Adventure,PG,55483770,Byron Howard
A Beautiful Planet,"['Jenny Slate' 'Nate Torrence' 'Bonnie Hunt' 'Byron Howard' 'Idris Elba' 'Rich Moore' 'Alan Tudyk' 'None' 'Tommy ""Tiny"" Lister Jr.' 'Raymond S. Persi' 'Shakira' 'John DiMaggio' 'John DiMaggio' 'Ginnifer Goodwin' 'J.K. Simmons' 'Maurice LaMarche' 'Octavia Spencer' 'Jason Bateman' 'Jared Bush' 'Don Lake' 'John DiMaggio' 'Tommy Chong']","['Assistant Mayor Dawn Bellwether' 'Benjamin Clawhauser' 'Bonnie Hopps' 'Bucky Oryx-Antlerson' 'Chief Bogo' 'Doug Ramses' 'Duke Weaselton' 'Emmitt Otterton' 'Finnick' 'Flash Slothmore' 'Gazelle' 'Jerry Jumbeaux Jr.' 'Jesse the Ram' 'Judy Hopps' 'Mayor Lionheart' 'Mr. Big' 'Mrs. Otterton' 'Nicholas ""Nick"" P. Wilde' 'Pronk Oryx-Antlerson' 'Stu Hopps' 'Woolter the Ram' 'Yax']",2016,Documentary,G,7895708,Byron Howard
Queen of Katwe,"['Jenny Slate' 'Nate Torrence' 'Bonnie Hunt' 'Byron Howard' 'Idris Elba' 'Rich Moore' 'Alan Tudyk' 'None' 'Tommy ""Tiny"" Lister Jr.' 'Raymond S. Persi' 'Shakira' 'John DiMaggio' 'John DiMaggio' 'Ginnifer Goodwin' 'J.K. Simmons' 'Maurice LaMarche' 'Octavia Spencer' 'Jason Bateman' 'Jared Bush' 'Don Lake' 'John DiMaggio' 'Tommy Chong']","['Assistant Mayor Dawn Bellwether' 'Benjamin Clawhauser' 'Bonnie Hopps' 'Bucky Oryx-Antlerson' 'Chief Bogo' 'Doug Ramses' 'Duke Weaselton' 'Emmitt Otterton' 'Finnick' 'Flash Slothmore' 'Gazelle' 'Jerry Jumbeaux Jr.' 'Jesse the Ram' 'Judy Hopps' 'Mayor Lionheart' 'Mr. Big' 'Mrs. Otterton' 'Nicholas ""Nick"" P. Wilde' 'Pronk Oryx-Antlerson' 'Stu Hopps' 'Woolter the Ram' 'Yax']",2016,Drama,PG,8874389,Byron Howard
The Jungle Book,"['Jenny Slate' 'Nate Torrence' 'Bonnie Hunt' 'Byron Howard' 'Idris Elba' 'Rich Moore' 'Alan Tudyk' 'None' 'Tommy ""Tiny"" Lister Jr.' 'Raymond S. Persi' 'Shakira' 'John DiMaggio' 'John DiMaggio' 'Ginnifer Goodwin' 'J.K. Simmons' 'Maurice LaMarche' 'Octavia Spencer' 'Jason Bateman' 'Jared Bush' 'Don Lake' 'John DiMaggio' 'Tommy Chong']","['Assistant Mayor Dawn Bellwether' 'Benjamin Clawhauser' 'Bonnie Hopps' 'Bucky Oryx-Antlerson' 'Chief Bogo' 'Doug Ramses' 'Duke Weaselton' 'Emmitt Otterton' 'Finnick' 'Flash Slothmore' 'Gazelle' 'Jerry Jumbeaux Jr.' 'Jesse the Ram' 'Judy Hopps' 'Mayor Lionheart' 'Mr. Big' 'Mrs. Otterton' 'Nicholas ""Nick"" P. Wilde' 'Pronk Oryx-Antlerson' 'Stu Hopps' 'Woolter the Ram' 'Yax']",2016,Adventure,PG,364001123,Byron Howard
Rogue One: A Star Wars Story,"['Jenny Slate' 'Nate Torrence' 'Bonnie Hunt' 'Byron Howard' 'Idris Elba' 'Rich Moore' 'Alan Tudyk' 'None' 'Tommy ""Tiny"" Lister Jr.' 'Raymond S. Persi' 'Shakira' 'John DiMaggio' 'John DiMaggio' 'Ginnifer Goodwin' 'J.K. Simmons' 'Maurice LaMarche' 'Octavia Spencer' 'Jason Bateman' 'Jared Bush' 'Don Lake' 'John DiMaggio' 'Tommy Chong']","['Assistant Mayor Dawn Bellwether' 'Benjamin Clawhauser' 'Bonnie Hopps' 'Bucky Oryx-Antlerson' 'Chief Bogo' 'Doug Ramses' 'Duke Weaselton' 'Emmitt Otterton' 'Finnick' 'Flash Slothmore' 'Gazelle' 'Jerry Jumbeaux Jr.' 'Jesse the Ram' 'Judy Hopps' 'Mayor Lionheart' 'Mr. Big' 'Mrs. Otterton' 'Nicholas ""Nick"" P. Wilde' 'Pronk Oryx-Antlerson' 'Stu Hopps' 'Woolter the Ram' 'Yax']",2016,Adventure,PG-13,529483936,Byron Howard
Pete’s Dragon,"['Jenny Slate' 'Nate Torrence' 'Bonnie Hunt' 'Byron Howard' 'Idris Elba' 'Rich Moore' 'Alan Tudyk' 'None' 'Tommy ""Tiny"" Lister Jr.' 'Raymond S. Persi' 'Shakira' 'John DiMaggio' 'John DiMaggio' 'Ginnifer Goodwin' 'J.K. Simmons' 'Maurice LaMarche' 'Octavia Spencer' 'Jason Bateman' 'Jared Bush' 'Don Lake' 'John DiMaggio' 'Tommy Chong']","['Assistant Mayor Dawn Bellwether' 'Benjamin Clawhauser' 'Bonnie Hopps' 'Bucky Oryx-Antlerson' 'Chief Bogo' 'Doug Ramses' 'Duke Weaselton' 'Emmitt Otterton' 'Finnick' 'Flash Slothmore' 'Gazelle' 'Jerry Jumbeaux Jr.' 'Jesse the Ram' 'Judy Hopps' 'Mayor Lionheart' 'Mr. Big' 'Mrs. Otterton' 'Nicholas ""Nick"" P. Wilde' 'Pronk Oryx-Antlerson' 'Stu Hopps' 'Woolter the Ram' 'Yax']",2016,Adventure,PG,76233151,Byron Howard
Captain America: Civil War,"['Jenny Slate' 'Nate Torrence' 'Bonnie Hunt' 'Byron Howard' 'Idris Elba' 'Rich Moore' 'Alan Tudyk' 'None' 'Tommy ""Tiny"" Lister Jr.' 'Raymond S. Persi' 'Shakira' 'John DiMaggio' 'John DiMaggio' 'Ginnifer Goodwin' 'J.K. Simmons' 'Maurice LaMarche' 'Octavia Spencer' 'Jason Bateman' 'Jared Bush' 'Don Lake' 'John DiMaggio' 'Tommy Chong']","['Assistant Mayor Dawn Bellwether' 'Benjamin Clawhauser' 'Bonnie Hopps' 'Bucky Oryx-Antlerson' 'Chief Bogo' 'Doug Ramses' 'Duke Weaselton' 'Emmitt Otterton' 'Finnick' 'Flash Slothmore' 'Gazelle' 'Jerry Jumbeaux Jr.' 'Jesse the Ram' 'Judy Hopps' 'Mayor Lionheart' 'Mr. Big' 'Mrs. Otterton' 'Nicholas ""Nick"" P. Wilde' 'Pronk Oryx-Antlerson' 'Stu Hopps' 'Woolter the Ram' 'Yax']",2016,Action,PG-13,408084349,Byron Howard
The Finest Hours,"['Jenny Slate' 'Nate Torrence' 'Bonnie Hunt' 'Byron Howard' 'Idris Elba' 'Rich Moore' 'Alan Tudyk' 'None' 'Tommy ""Tiny"" Lister Jr.' 'Raymond S. Persi' 'Shakira' 'John DiMaggio' 'John DiMaggio' 'Ginnifer Goodwin' 'J.K. Simmons' 'Maurice LaMarche' 'Octavia Spencer' 'Jason Bateman' 'Jared Bush' 'Don Lake' 'John DiMaggio' 'Tommy Chong']","['Assistant Mayor Dawn Bellwether' 'Benjamin Clawhauser' 'Bonnie Hopps' 'Bucky Oryx-Antlerson' 'Chief Bogo' 'Doug Ramses' 'Duke Weaselton' 'Emmitt Otterton' 'Finnick' 'Flash Slothmore' 'Gazelle' 'Jerry Jumbeaux Jr.' 'Jesse the Ram' 'Judy Hopps' 'Mayor Lionheart' 'Mr. Big' 'Mrs. Otterton' 'Nicholas ""Nick"" P. Wilde' 'Pronk Oryx-Antlerson' 'Stu Hopps' 'Woolter the Ram' 'Yax']",2016,Thriller/Suspense,PG,27569558,Byron Howard
Cinderella,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2015,Drama,PG,201151353,Wilfred Jackson
Ant-Man,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2015,Action,PG-13,180202163,Wilfred Jackson
McFarland USA,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2015,Drama,PG,44480275,Wilfred Jackson
The Good Dinosaur,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2015,Adventure,PG,123087120,Wilfred Jackson
Strange Magic,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2015,Adventure,PG,12429583,Wilfred Jackson
Star Wars Ep. VII: The Force Awakens,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2015,Adventure,PG-13,936662225,Wilfred Jackson
Monkey Kingdom,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2015,Documentary,G,16432322,Wilfred Jackson
Tomorrowland,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2015,Adventure,PG,93436322,Wilfred Jackson
Avengers: Age of Ultron,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2015,Action,PG-13,459005868,Wilfred Jackson
Captain America: The Winter Soldier,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2014,Action,PG-13,268013076,Wilfred Jackson
Into the Woods,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2014,Musical,PG,130894237,Wilfred Jackson
The Hundred-Foot Journey,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2014,Romantic Comedy,PG,55961409,Wilfred Jackson
Guardians of the Galaxy,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2014,Adventure,PG-13,343771168,Wilfred Jackson
Planes: Fire and Rescue,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2014,Adventure,PG,61040349,Wilfred Jackson
Alexander and the Terrible Horrible…,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2014,Comedy,PG,69055550,Wilfred Jackson
Muppets Most Wanted,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2014,Comedy,PG,52807594,Wilfred Jackson
Bears,['Lucille Bliss' 'Jimmy MacDonald; Frank Welker' 'Ilene Woods' 'Don Barclay' 'Rhoda Williams; Russi Taylor' 'Verna Felton; Russi Taylor' 'Larry Grey' 'Luis Van Rooten; Rob Paulsen' 'Jimmy MacDonald; Corey Burton' 'Jimmy MacDonald; Rob Paulsen' 'Luis Van Rooten' 'Eleanor Audley; Susanne Blakeslee' 'June Foray' 'None' 'William Phipps'],"['Anastasia Tremaine' 'Bruno the Dog' 'Cinderella' 'The Doorman' 'Drizella Tremaine' 'Fairy Godmother' 'Footman' 'The Grand Duke' 'Gus Lollygagger' 'Jackson ""Jaq"" Hopscotch' 'The King' 'Lady Tremaine' 'Lucifer the Cat' 'Major the Horse' 'Prince Charming']",2014,Documentary,G,18346024,Wilfred Jackson
Frozen,['Kristen Bell' 'Alan Tudyk' 'Idina Menzel' 'Jonathan Groff' 'Chris Williams' 'Josh Gad' 'Santino Fontana' 'None'],['Anna' 'Duke of Weselton' 'Elsa' 'Kristoff' 'Oaken' 'Olaf' 'Prince Hans' 'Sven'],2013,Adventure,PG,414997174,Chris Buck
